kx_Ainv,ky_Ainv,lower_eV,upper_eV,analytic_lower_eV,analytic_upper_eV
-0.012999999999999998,0.0,-0.023853720883753128,0.023853720883753128,-0.023853720883753125,0.023853720883753125
-0.01200000000000001,0.0,-0.023323807579381208,0.023323807579381208,-0.023323807579381208,0.023323807579381208
-0.01100000000000001,0.0,-0.02282542442102666,0.02282542442102666,-0.02282542442102666,0.02282542442102666
-0.010000000000000009,0.0,-0.022360679774997904,0.022360679774997904,-0.0223606797749979,0.0223606797749979
-0.009000000000000008,0.0,-0.02193171219946131,0.02193171219946131,-0.02193171219946131,0.02193171219946131
-0.008000000000000007,0.0,-0.02154065922853802,0.02154065922853802,-0.02154065922853802,0.02154065922853802
-0.007000000000000006,0.0,-0.021189620100417094,0.021189620100417094,-0.021189620100417094,0.021189620100417094
-0.006000000000000005,0.0,-0.0208806130178211,0.0208806130178211,-0.0208806130178211,0.0208806130178211
-0.0050000000000000044,0.0,-0.020615528128088305,0.020615528128088305,-0.020615528128088305,0.020615528128088305
-0.0040000000000000036,0.0,-0.02039607805437114,0.02039607805437114,-0.02039607805437114,0.02039607805437114
-0.0030000000000000027,0.0,-0.020223748416156685,0.020223748416156685,-0.020223748416156685,0.020223748416156685
-0.0020000000000000018,0.0,-0.020099751242241778,0.020099751242241778,-0.02009975124224178,0.02009975124224178
-0.0010000000000000009,0.0,-0.020024984394500785,0.020024984394500785,-0.020024984394500785,0.020024984394500785
0.0,0.0,-0.02,0.02,-0.02,0.02
0.0010000000000000009,0.0,-0.020024984394500785,0.020024984394500785,-0.020024984394500785,0.020024984394500785
0.0020000000000000018,0.0,-0.020099751242241778,0.020099751242241778,-0.02009975124224178,0.02009975124224178
0.0030000000000000027,0.0,-0.020223748416156685,0.020223748416156685,-0.020223748416156685,0.020223748416156685
0.0040000000000000036,0.0,-0.02039607805437114,0.02039607805437114,-0.02039607805437114,0.02039607805437114
0.0049999999999999906,0.0,-0.020615528128088298,0.020615528128088298,-0.0206155281280883,0.0206155281280883
0.0059999999999999915,0.0,-0.020880613017821098,0.020880613017821098,-0.020880613017821098,0.020880613017821098
0.006999999999999992,0.0,-0.021189620100417087,0.021189620100417087,-0.021189620100417087,0.021189620100417087
0.007999999999999993,0.0,-0.021540659228538015,0.021540659228538015,-0.021540659228538015,0.021540659228538015
0.008999999999999994,0.0,-0.021931712199461308,0.021931712199461308,-0.021931712199461308,0.021931712199461308
0.009999999999999995,0.0,-0.022360679774997894,0.022360679774997894,-0.022360679774997894,0.022360679774997894
0.010999999999999996,0.0,-0.022825424421026655,0.022825424421026655,-0.022825424421026655,0.022825424421026655
0.011999999999999997,0.0,-0.0233238075793812,0.0233238075793812,-0.0233238075793812,0.0233238075793812
0.012999999999999998,0.0,-0.023853720883753128,0.023853720883753128,-0.023853720883753125,0.023853720883753125
0.013999999999999999,0.0,-0.024413111231467405,0.024413111231467405,-0.024413111231467405,0.024413111231467405
0.015,0.0,-0.025,0.025,-0.025,0.025
0.016,0.0,-0.025612496949731396,0.025612496949731396,-0.025612496949731396,0.025612496949731396
0.017,0.0,-0.026248809496813377,0.026248809496813377,-0.026248809496813377,0.026248809496813377
0.018000000000000002,0.0,-0.026907248094147424,0.026907248094147424,-0.02690724809414742,0.02690724809414742
0.019000000000000003,0.0,-0.027586228448267445,0.027586228448267445,-0.02758622844826745,0.02758622844826745
0.01999999999999999,0.0,-0.028284271247461894,0.028284271247461894,-0.028284271247461894,0.028284271247461894
0.02099999999999999,0.0,-0.02899999999999999,0.02899999999999999,-0.028999999999999995,0.028999999999999995
0.021999999999999992,0.0,-0.029732137494637007,0.029732137494637007,-0.029732137494637004,0.029732137494637004
0.022999999999999993,0.0,-0.030479501308256336,0.030479501308256336,-0.030479501308256336,0.030479501308256336
0.023999999999999994,0.0,-0.031240998703626614,0.031240998703626614,-0.03124099870362661,0.03124099870362661
0.024999999999999994,0.0,-0.03201562118716424,0.03201562118716424,-0.03201562118716424,0.03201562118716424
0.025999999999999995,0.0,-0.03280243893371345,0.03280243893371345,-0.03280243893371344,0.03280243893371344
0.026999999999999996,0.0,-0.033600595232822876,0.033600595232822876,-0.03360059523282288,0.03360059523282288
0.027999999999999997,0.0,-0.03440930106817051,0.03440930106817051,-0.03440930106817051,0.03440930106817051
0.028999999999999998,0.0,-0.03522782990761707,0.03522782990761707,-0.035227829907617074,0.035227829907617074
0.03,0.0,-0.03605551275463989,0.03605551275463989,-0.03605551275463989,0.03605551275463989
0.031,0.0,-0.036891733491393436,0.036891733491393436,-0.036891733491393436,0.036891733491393436
0.032,0.0,-0.03773592452822641,0.03773592452822641,-0.03773592452822641,0.03773592452822641
0.033,0.0,-0.03858756276314948,0.03858756276314948,-0.03858756276314948,0.03858756276314948
0.034,0.0,-0.03944616584663204,0.03944616584663204,-0.03944616584663204,0.03944616584663204
0.035,0.0,-0.04031128874149275,0.04031128874149275,-0.04031128874149275,0.04031128874149275
0.036000000000000004,0.0,-0.04118252056394801,0.04118252056394801,-0.04118252056394801,0.04118252056394801
0.037000000000000005,0.0,-0.04205948168962619,0.04205948168962619,-0.042059481689626185,0.042059481689626185
0.038000000000000006,0.0,-0.04294182110716779,0.04294182110716779,-0.04294182110716778,0.04294182110716778
0.03900000000000001,0.0,-0.043829214001622256,0.043829214001622256,-0.043829214001622256,0.043829214001622256
0.04000000000000001,0.0,-0.04472135954999581,0.04472135954999581,-0.0447213595499958,0.0447213595499958
0.04100000000000001,0.0,-0.045617978911828186,0.045617978911828186,-0.045617978911828186,0.045617978911828186
0.04200000000000001,0.0,-0.046518813398452034,0.046518813398452034,-0.04651881339845204,0.04651881339845204
0.04300000000000001,0.0,-0.04742362280551752,0.04742362280551752,-0.04742362280551751,0.04742362280551751
0.04400000000000001,0.0,-0.048332183894378294,0.048332183894378294,-0.0483321838943783,0.0483321838943783
0.044999999999999984,0.0,-0.04924428900898051,0.04924428900898051,-0.049244289008980514,0.049244289008980514
0.045999999999999985,0.0,-0.05015974481593779,0.05015974481593779,-0.050159744815937796,0.050159744815937796
0.046999999999999986,0.0,-0.05107837115648852,0.05107837115648852,-0.05107837115648853,0.05107837115648853
0.04799999999999999,0.0,-0.051999999999999984,0.051999999999999984,-0.05199999999999999,0.05199999999999999
0.04899999999999999,0.0,-0.05292447448959695,0.05292447448959695,-0.05292447448959695,0.05292447448959695
0.04999999999999999,0.0,-0.053851648071345036,0.053851648071345036,-0.05385164807134503,0.05385164807134503
0.05099999999999999,0.0,-0.054781383699209346,0.054781383699209346,-0.054781383699209346,0.054781383699209346
0.05199999999999999,0.0,-0.05571355310873647,0.05571355310873647,-0.05571355310873647,0.05571355310873647
0.05299999999999999,0.0,-0.05664803615307418,0.05664803615307418,-0.05664803615307418,0.05664803615307418
0.05399999999999999,0.0,-0.05758472019555187,0.05758472019555187,-0.05758472019555187,0.05758472019555187
0.05499999999999999,0.0,-0.05852349955359812,0.05852349955359812,-0.058523499553598125,0.058523499553598125
0.055999999999999994,0.0,-0.059464274989274014,0.059464274989274014,-0.05946427498927402,0.05946427498927402
0.056999999999999995,0.0,-0.060406953242155816,0.060406953242155816,-0.06040695324215582,0.06040695324215582
0.057999999999999996,0.0,-0.06135144660071187,0.06135144660071187,-0.061351446600711866,0.061351446600711866
0.059,0.0,-0.06229767250869008,0.06229767250869008,-0.06229767250869008,0.06229767250869008
0.06,0.0,-0.06324555320336758,0.06324555320336758,-0.06324555320336758,0.06324555320336758
0.061,0.0,-0.06419501538281613,0.06419501538281613,-0.06419501538281613,0.06419501538281613
0.062,0.0,-0.06514598989960933,0.06514598989960933,-0.06514598989960932,0.06514598989960932
0.063,0.0,-0.06609841147864297,0.06609841147864297,-0.06609841147864297,0.06609841147864297
0.064,0.0,-0.06705221845696084,0.06705221845696084,-0.06705221845696084,0.06705221845696084
0.065,0.0,-0.06800735254367722,0.06800735254367722,-0.06800735254367722,0.06800735254367722
0.066,0.0,-0.06896375859826667,0.06896375859826667,-0.06896375859826667,0.06896375859826667
0.067,0.0,-0.06992138442565335,0.06992138442565335,-0.06992138442565336,0.06992138442565336
0.068,0.0,-0.07088018058667742,0.07088018058667742,-0.0708801805866774,0.0708801805866774
0.069,0.0,-0.07184010022264725,0.07184010022264725,-0.07184010022264724,0.07184010022264724
0.07,0.0,-0.07280109889280519,0.07280109889280519,-0.07280109889280519,0.07280109889280519
0.07100000000000001,0.0,-0.07376313442364012,0.07376313442364012,-0.07376313442364012,0.07376313442364012
0.07200000000000001,0.0,-0.07472616676907763,0.07472616676907763,-0.07472616676907763,0.07472616676907763
0.07300000000000001,0.0,-0.07569015788066506,0.07569015788066506,-0.07569015788066505,0.07569015788066505
0.07400000000000001,0.0,-0.0766550715869472,0.0766550715869472,-0.07665507158694722,0.07665507158694722
0.07500000000000001,0.0,-0.07762087348130013,0.07762087348130013,-0.07762087348130013,0.07762087348130013
0.07599999999999998,0.0,-0.07858753081755399,0.07858753081755399,-0.07858753081755399,0.07858753081755399
0.07699999999999999,0.0,-0.0795550124127952,0.0795550124127952,-0.0795550124127952,0.0795550124127952
0.07799999999999999,0.0,-0.08052328855678957,0.08052328855678957,-0.08052328855678957,0.08052328855678957
0.07899999999999999,0.0,-0.08149233092751734,0.08149233092751734,-0.08149233092751734,0.08149233092751734
0.07999999999999999,0.0,-0.0824621125123532,0.0824621125123532,-0.08246211251235319,0.08246211251235319
0.08099999999999999,0.0,-0.08343260753446459,0.08343260753446459,-0.08343260753446459,0.08343260753446459
0.08199999999999999,0.0,-0.08440379138403677,0.08440379138403677,-0.08440379138403677,0.08440379138403677
0.08299999999999999,0.0,-0.08537564055396597,0.08537564055396597,-0.08537564055396597,0.08537564055396597
0.08399999999999999,0.0,-0.08634813257969161,0.08634813257969161,-0.08634813257969161,0.08634813257969161
0.08499999999999999,0.0,-0.08732124598286489,0.08732124598286489,-0.08732124598286489,0.08732124598286489
0.086,0.0,-0.08829496021857645,0.08829496021857645,-0.08829496021857645,0.08829496021857645
0.087,0.0,-0.08926925562588722,0.08926925562588722,-0.08926925562588722,0.08926925562588722
0.088,0.0,-0.0902441133814278,0.0902441133814278,-0.0902441133814278,0.0902441133814278
0.089,0.0,-0.09121951545584968,0.09121951545584968,-0.09121951545584968,0.09121951545584968
0.09,0.0,-0.09219544457292887,0.09219544457292887,-0.09219544457292887,0.09219544457292887
0.091,0.0,-0.09317188417113824,0.09317188417113824,-0.09317188417113824,0.09317188417113824
0.092,0.0,-0.09414881836751855,0.09414881836751855,-0.09414881836751855,0.09414881836751855
0.093,0.0,-0.09512623192369178,0.09512623192369178,-0.0951262319236918,0.0951262319236918
0.094,0.0,-0.0961041102138717,0.0961041102138717,-0.0961041102138717,0.0961041102138717
0.095,0.0,-0.097082439194738,0.097082439194738,-0.097082439194738,0.097082439194738
0.096,0.0,-0.0980612053770501,0.0980612053770501,-0.0980612053770501,0.0980612053770501
0.097,0.0,-0.09904039579888602,0.09904039579888602,-0.09904039579888602,0.09904039579888602
0.098,0.0,-0.10001999800039992,0.10001999800039992,-0.1000199980003999,0.1000199980003999
0.099,0.0,-0.10099999999999999,0.10099999999999999,-0.101,0.101
0.1,0.0,-0.10198039027185571,0.10198039027185571,-0.10198039027185571,0.10198039027185571
